timestamp,open,high,low,close,volume
2024-02-25 21:39:00,5091.50,5092.50,5091.50,5092.25,140
2024-02-25 21:40:00,5092.25,5093.00,5092.25,5093.00,58
2024-02-25 21:41:00,5093.00,5093.00,5092.50,5092.50,94
2024-02-25 21:42:00,5092.25,5093.00,5092.25,5092.75,61
2024-02-25 21:43:00,5092.75,5094.00,5092.75,5093.50,183
2024-02-25 21:44:00,5093.50,5094.50,5093.50,5094.25,301
2024-02-25 21:45:00,5094.25,5094.25,5093.50,5093.75,233
2024-02-25 21:46:00,5093.75,5093.75,5092.75,5092.75,87
2024-02-25 21:47:00,5092.75,5092.75,5092.25,5092.50,103
2024-02-25 21:48:00,5092.50,5093.00,5092.50,5093.00,25
2024-02-25 21:49:00,5093.00,5093.00,5092.25,5092.25,37
2024-02-25 21:50:00,5092.25,5092.50,5092.25,5092.50,9
2024-02-25 21:51:00,5092.25,5092.50,5091.25,5091.50,176
2024-02-25 21:52:00,5091.50,5091.75,5091.00,5091.00,107
2024-02-25 21:53:00,5090.75,5091.00,5090.50,5090.50,67
2024-02-25 21:54:00,5090.75,5090.75,5090.75,5090.75,57
2024-02-25 21:55:00,5090.75,5091.50,5090.75,5091.50,83
2024-02-25 21:56:00,5091.50,5091.75,5091.50,5091.50,38
2024-02-25 21:57:00,5091.50,5092.00,5091.50,5091.75,29
2024-02-25 21:58:00,5091.75,5091.75,5091.50,5091.75,35
2024-02-25 21:59:00,5091.75,5091.75,5091.25,5091.75,41
2024-02-25 22:00:00,5091.50,5092.00,5091.50,5091.75,69
2024-02-25 22:01:00,5091.75,5091.75,5091.00,5091.00,86
2024-02-25 22:02:00,5091.25,5091.25,5090.75,5090.75,44
2024-02-25 22:03:00,5090.75,5090.75,5090.25,5090.25,145
2024-02-25 22:04:00,5090.25,5091.00,5090.25,5091.00,110
2024-02-25 22:05:00,5090.75,5090.75,5090.00,5090.75,168
2024-02-25 22:06:00,5090.75,5090.75,5090.25,5090.25,70
2024-02-25 22:07:00,5090.50,5090.50,5090.25,5090.25,73
2024-02-25 22:08:00,5090.25,5090.50,5090.25,5090.50,21
2024-02-25 22:09:00,5090.50,5090.75,5090.50,5090.75,24
2024-02-25 22:10:00,5090.50,5090.75,5090.50,5090.50,34
2024-02-25 22:11:00,5090.75,5090.75,5090.50,5090.50,44
2024-02-25 22:12:00,5090.50,5090.50,5090.00,5090.00,65
2024-02-25 22:13:00,5090.25,5090.25,5090.25,5090.25,44
2024-02-25 22:14:00,5090.50,5090.75,5090.25,5090.75,73
2024-02-25 22:15:00,5090.75,5091.00,5090.50,5091.00,73
2024-02-25 22:16:00,5091.00,5091.25,5091.00,5091.25,71
2024-02-25 22:17:00,5091.25,5091.50,5091.00,5091.50,70
2024-02-25 22:18:00,5091.25,5091.75,5091.25,5091.50,80
2024-02-25 22:19:00,5091.25,5091.50,5091.25,5091.25,68
2024-02-25 22:20:00,5091.25,5091.25,5091.00,5091.25,92
2024-02-25 22:21:00,5091.25,5091.50,5091.25,5091.50,20
2024-02-25 22:22:00,5091.25,5091.25,5091.00,5091.25,47
2024-02-25 22:23:00,5091.25,5091.50,5091.25,5091.25,27
2024-02-25 22:24:00,5091.25,5091.25,5090.75,5090.75,84
2024-02-25 22:25:00,5090.75,5090.75,5090.75,5090.75,24
2024-02-25 22:26:00,5091.00,5091.00,5090.75,5090.75,37
2024-02-25 22:27:00,5090.75,5091.00,5090.50,5090.75,60
2024-02-25 22:28:00,5090.50,5090.75,5090.50,5090.75,79
2024-02-25 22:29:00,5090.75,5090.75,5090.50,5090.75,50
2024-02-25 22:30:00,5090.75,5091.00,5090.75,5091.00,80
2024-02-25 22:31:00,5091.25,5091.25,5091.00,5091.25,58
2024-02-25 22:32:00,5091.25,5091.50,5091.25,5091.25,21
2024-02-25 22:33:00,5091.25,5091.25,5091.00,5091.25,29
2024-02-25 22:34:00,5091.25,5091.50,5091.25,5091.50,28
2024-02-25 22:35:00,5091.50,5091.75,5091.25,5091.25,65
2024-02-25 22:36:00,5091.25,5091.50,5091.25,5091.25,36
2024-02-25 22:37:00,5091.00,5091.25,5091.00,5091.25,2
2024-02-25 22:38:00,5091.00,5091.50,5091.00,5091.50,47
2024-02-25 22:39:00,5091.50,5091.50,5091.50,5091.50,36
2024-02-25 22:40:00,5091.25,5091.50,5091.25,5091.50,20
2024-02-25 22:41:00,5091.50,5091.75,5091.50,5091.50,34
2024-02-25 22:42:00,5091.50,5091.50,5091.25,5091.50,6
2024-02-25 22:43:00,5091.50,5091.50,5091.25,5091.50,37
2024-02-25 22:44:00,5091.25,5091.50,5091.00,5091.00,56
2024-02-25 22:45:00,5091.25,5091.50,5091.25,5091.50,19
2024-02-25 22:46:00,5091.50,5091.75,5091.50,5091.75,64
2024-02-25 22:47:00,5091.75,5091.75,5091.75,5091.75,52
2024-02-25 22:48:00,5091.75,5091.75,5091.25,5091.25,15
2024-02-25 22:49:00,5091.25,5091.50,5091.00,5091.25,30
2024-02-25 22:50:00,5091.25,5091.50,5091.25,5091.50,41
2024-02-25 22:51:00,5091.75,5091.75,5091.75,5091.75,58
2024-02-25 22:52:00,5092.00,5092.25,5092.00,5092.00,143
2024-02-25 22:53:00,5092.25,5092.25,5092.00,5092.00,16
2024-02-25 22:54:00,5092.00,5092.00,5091.75,5092.00,52
2024-02-25 22:55:00,5092.00,5092.00,5091.25,5091.25,84
2024-02-25 22:56:00,5091.25,5091.25,5091.00,5091.25,65
2024-02-25 22:57:00,5091.25,5091.25,5090.50,5090.75,114
2024-02-25 22:58:00,5090.75,5091.00,5090.50,5090.75,97
2024-02-25 22:59:00,5090.75,5091.25,5090.75,5091.00,61
2024-02-25 23:00:00,5091.00,5091.25,5091.00,5091.00,28
2024-02-25 23:01:00,5091.00,5091.00,5090.50,5091.00,72
2024-02-25 23:02:00,5091.00,5091.25,5091.00,5091.25,29
2024-02-25 23:03:00,5091.25,5091.75,5091.25,5091.75,89
2024-02-25 23:04:00,5091.50,5091.50,5091.00,5091.25,41
2024-02-25 23:05:00,5091.00,5091.00,5091.00,5091.00,16
2024-02-25 23:06:00,5091.25,5091.25,5091.25,5091.25,2
2024-02-25 23:07:00,5091.00,5091.25,5091.00,5091.00,16
2024-02-25 23:08:00,5091.00,5091.25,5091.00,5091.00,59
2024-02-25 23:09:00,5091.00,5091.00,5091.00,5091.00,23
2024-02-25 23:10:00,5091.25,5091.25,5091.00,5091.00,35
2024-02-25 23:11:00,5091.25,5091.25,5091.00,5091.25,11
2024-02-25 23:12:00,5091.00,5091.25,5091.00,5091.00,72
2024-02-25 23:13:00,5091.25,5091.50,5091.25,5091.25,31
2024-02-25 23:14:00,5091.25,5091.25,5091.25,5091.25,5
2024-02-25 23:15:00,5091.00,5091.25,5091.00,5091.00,83
2024-02-25 23:16:00,5091.25,5091.50,5091.25,5091.25,13
2024-02-25 23:17:00,5091.25,5091.50,5091.25,5091.25,35
2024-02-25 23:18:00,5091.50,5091.50,5091.00,5091.00,22
2024-02-25 23:19:00,5090.75,5091.00,5090.75,5091.00,48
2024-02-25 23:20:00,5090.75,5091.00,5090.75,5090.75,89
2024-02-25 23:21:00,5090.75,5090.75,5090.50,5090.75,49
2024-02-25 23:22:00,5091.00,5091.25,5091.00,5091.00,49
2024-02-25 23:23:00,5091.25,5091.25,5090.75,5090.75,20
2024-02-25 23:24:00,5091.00,5091.00,5091.00,5091.00,1
2024-02-25 23:25:00,5090.75,5091.00,5090.50,5090.75,110
2024-02-25 23:26:00,5090.50,5090.75,5090.00,5090.25,134
2024-02-25 23:27:00,5090.25,5090.25,5089.50,5089.75,333
2024-02-25 23:28:00,5090.00,5090.50,5090.00,5090.25,86
2024-02-25 23:29:00,5090.25,5090.50,5090.25,5090.25,25
2024-02-25 23:30:00,5090.00,5090.25,5090.00,5090.25,57
2024-02-25 23:31:00,5090.25,5090.75,5090.25,5090.75,48
2024-02-25 23:32:00,5090.75,5091.00,5090.75,5091.00,79
2024-02-25 23:33:00,5091.00,5091.00,5090.75,5091.00,50
2024-02-25 23:34:00,5091.00,5091.00,5090.75,5090.75,38
2024-02-25 23:35:00,5091.00,5091.00,5091.00,5091.00,22
2024-02-25 23:36:00,5091.00,5091.00,5091.00,5091.00,24
2024-02-25 23:37:00,5091.00,5091.00,5091.00,5091.00,11
2024-02-25 23:38:00,5091.25,5091.75,5091.25,5091.75,100
2024-02-25 23:39:00,5091.50,5091.75,5091.50,5091.50,70
2024-02-25 23:40:00,5091.50,5091.50,5091.50,5091.50,24
2024-02-25 23:41:00,5091.50,5091.50,5091.25,5091.50,14
2024-02-25 23:42:00,5091.25,5091.50,5091.25,5091.50,17
2024-02-25 23:43:00,5091.50,5091.50,5091.25,5091.25,31
2024-02-25 23:44:00,5091.50,5091.75,5091.50,5091.50,31
2024-02-25 23:45:00,5091.75,5091.75,5091.50,5091.50,27
2024-02-25 23:46:00,5091.75,5091.75,5091.50,5091.75,23
2024-02-25 23:47:00,5091.75,5091.75,5091.50,5091.50,9
2024-02-25 23:48:00,5091.50,5091.75,5091.50,5091.75,7
2024-02-25 23:49:00,5091.75,5091.75,5091.50,5091.75,10
2024-02-25 23:50:00,5091.50,5091.50,5091.25,5091.25,38
2024-02-25 23:51:00,5091.25,5091.50,5091.25,5091.50,36
2024-02-25 23:52:00,5091.50,5091.50,5091.00,5091.00,55
2024-02-25 23:53:00,5091.25,5091.25,5091.25,5091.25,27
2024-02-25 23:54:00,5091.25,5091.50,5091.25,5091.50,12
2024-02-25 23:55:00,5091.25,5091.50,5091.25,5091.50,28
2024-02-25 23:56:00,5091.50,5091.50,5091.50,5091.50,8
2024-02-25 23:57:00,5091.50,5091.75,5091.50,5091.75,8
2024-02-25 23:58:00,5091.50,5091.75,5091.25,5091.25,51
2024-02-25 23:59:00,5091.25,5091.50,5091.25,5091.50,2
2024-02-26 00:00:00,5091.50,5091.50,5091.25,5091.25,67
2024-02-26 00:01:00,5091.00,5091.25,5090.75,5091.00,122
2024-02-26 00:02:00,5091.25,5091.25,5091.00,5091.25,169
2024-02-26 00:03:00,5091.25,5091.25,5091.00,5091.25,16
2024-02-26 00:04:00,5091.25,5091.50,5091.25,5091.25,97
2024-02-26 00:05:00,5091.50,5091.50,5091.25,5091.25,51
2024-02-26 00:06:00,5091.25,5091.50,5091.25,5091.50,77
2024-02-26 00:07:00,5091.50,5092.50,5091.50,5092.50,140
2024-02-26 00:08:00,5092.50,5092.75,5092.25,5092.75,44
2024-02-26 00:09:00,5092.75,5092.75,5092.50,5092.75,85
2024-02-26 00:10:00,5092.75,5093.25,5092.25,5092.50,241
2024-02-26 00:11:00,5092.50,5092.50,5092.50,5092.50,59
2024-02-26 00:12:00,5092.50,5092.50,5092.25,5092.50,24
2024-02-26 00:13:00,5092.25,5092.75,5092.25,5092.75,56
2024-02-26 00:14:00,5092.75,5092.75,5092.25,5092.25,51
2024-02-26 00:15:00,5092.25,5092.50,5092.25,5092.50,72
2024-02-26 00:16:00,5092.50,5092.50,5092.25,5092.50,9
2024-02-26 00:17:00,5092.50,5092.75,5092.50,5092.50,30
2024-02-26 00:18:00,5092.50,5093.25,5092.50,5093.00,173
2024-02-26 00:19:00,5093.25,5093.50,5093.25,5093.50,190
2024-02-26 00:20:00,5093.75,5093.75,5093.25,5093.50,111
2024-02-26 00:21:00,5093.50,5093.50,5093.00,5093.00,99
2024-02-26 00:22:00,5093.25,5093.25,5092.75,5092.75,90
2024-02-26 00:23:00,5093.00,5093.25,5093.00,5093.25,19
2024-02-26 00:24:00,5093.00,5093.25,5092.75,5093.25,37
2024-02-26 00:25:00,5093.00,5093.00,5093.00,5093.00,17
2024-02-26 00:26:00,5093.00,5093.00,5092.75,5092.75,27
2024-02-26 00:27:00,5092.75,5092.75,5092.50,5092.50,27
2024-02-26 00:28:00,5092.50,5093.25,5092.50,5093.25,169
2024-02-26 00:29:00,5093.00,5093.25,5092.50,5092.75,215
2024-02-26 00:30:00,5092.75,5092.75,5092.25,5092.25,43
2024-02-26 00:31:00,5092.25,5092.75,5092.25,5092.75,48
2024-02-26 00:32:00,5092.75,5093.00,5092.75,5093.00,44
2024-02-26 00:33:00,5092.75,5093.00,5092.75,5092.75,26
2024-02-26 00:34:00,5092.75,5093.00,5092.75,5093.00,26
2024-02-26 00:35:00,5093.25,5093.25,5092.75,5093.00,26
2024-02-26 00:36:00,5092.75,5093.00,5092.75,5093.00,11
2024-02-26 00:37:00,5093.00,5093.50,5093.00,5093.25,51
2024-02-26 00:38:00,5093.25,5093.25,5093.25,5093.25,4
